tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_anchor,m_internal,m_anchor_i,m_internal_i,m_tgt1,m_day,m_confirm_bar
A4_k1_close_nearest,1,2025-07-16 13:45:00+00:00,2025-07-16 13:44:00+00:00,24012.75,23968.25,2025-07-16 13:52:00+00:00,stop,-44.25,-45.25,44.5,-1.0168539325842696,-0.9943820224719101,0.43258426966292135,-1.0,-90.5,23968.75,24009.5,73686,73734,24083.25,2025-07-16,73754
A4_k1_close_nearest,-1,2025-07-16 14:25:00+00:00,2025-07-16 14:24:00+00:00,24001.5,24223.0,2025-07-16 15:17:00+00:00,target,53.75,53.0,221.5,0.23927765237020315,0.24266365688487584,0.2708803611738149,-0.19525959367945825,106.0,24222.5,24003.75,73476,73760,23948.0,2025-07-16,73762
A4_k1_close_nearest,1,2025-07-17 13:35:00+00:00,2025-07-17 13:34:00+00:00,24085.0,23835.0,2025-07-17 13:55:00+00:00,target,73.25,72.5,250.0,0.29,0.293,0.293,-0.063,145.0,23835.5,24072.5,73777,73998,24158.0,2025-07-17,74028
A4_k1_close_nearest,1,2025-07-18 13:40:00+00:00,2025-07-18 13:39:00+00:00,24274.75,24065.0,2025-07-18 13:46:00+00:00,target,9.0,8.25,209.75,0.03933253873659118,0.04290822407628129,0.060786650774731825,-0.04290822407628129,16.5,24065.5,24257.75,74028,74301,24283.5,2025-07-18,74305
A4_k1_close_nearest,1,2025-07-18 13:55:00+00:00,2025-07-18 13:54:00+00:00,24264.75,24065.0,2025-07-18 14:00:00+00:00,target,19.0,18.25,199.75,0.09136420525657071,0.0951188986232791,0.1414267834793492,-0.06758448060075094,36.5,24065.5,24254.0,74028,74287,24283.5,2025-07-18,74308
A4_k1_close_nearest,1,2025-07-18 14:05:00+00:00,2025-07-18 14:04:00+00:00,24247.5,24065.0,2025-07-18 16:00:00+00:00,time,0.25,-0.75,182.5,-0.00410958904109589,0.0013698630136986301,0.050684931506849315,-0.3684931506849315,-1.5,24065.5,24245.25,74028,74118,24283.5,2025-07-18,74310
A4_k1_close_nearest,1,2025-07-21 15:10:00+00:00,2025-07-21 15:09:00+00:00,24386.0,24169.25,2025-07-21 16:00:00+00:00,time,-0.5,-1.5,216.75,-0.006920415224913495,-0.002306805074971165,0.09803921568627451,-0.06343713956170703,-3.0,24169.75,24379.25,74346,74588,24424.75,2025-07-21,74599
A4_k1_close_nearest,-1,2025-07-22 13:35:00+00:00,2025-07-22 13:34:00+00:00,24289.25,24425.25,2025-07-22 13:35:00+00:00,target,-34.75,-0.25,136.0,-0.001838235294117647,-0.2555147058823529,0.01838235294117647,-0.14338235294117646,-0.5,24424.75,24348.5,74590,74730,24324.25,2025-07-22,74856
A4_k1_close_nearest,1,2025-07-22 13:45:00+00:00,2025-07-22 13:44:00+00:00,24278.25,24203.75,2025-07-22 13:50:00+00:00,stop,-74.25,-75.25,74.5,-1.0100671140939597,-0.9966442953020134,0.010067114093959731,-1.0100671140939597,-150.5,24204.25,24267.0,74397,74810,24344.75,2025-07-22,74858
A4_k1_close_nearest,-1,2025-07-22 15:00:00+00:00,2025-07-22 14:59:00+00:00,24224.0,24425.25,2025-07-22 16:00:00+00:00,time,17.75,16.75,201.25,0.08322981366459627,0.08819875776397515,0.14658385093167703,-0.0546583850931677,33.5,24424.75,24228.0,74590,74871,24157.5,2025-07-22,74873
A4_k1_close_nearest,1,2025-07-23 13:35:00+00:00,2025-07-23 13:34:00+00:00,24220.0,24104.25,2025-07-23 15:54:00+00:00,target,61.5,60.75,115.75,0.5248380129589633,0.531317494600432,0.593952483801296,-0.67170626349892,121.5,24104.75,24195.5,74862,74982,24281.25,2025-07-23,75132
A4_k1_close_nearest,-1,2025-07-24 13:35:00+00:00,2025-07-24 13:34:00+00:00,24367.25,24422.75,2025-07-24 13:36:00+00:00,target,21.75,21.0,55.5,0.3783783783783784,0.3918918918918919,0.4144144144144144,-0.12612612612612611,42.0,24422.25,24380.25,75263,75396,24345.75,2025-07-24,75408
A4_k1_close_nearest,-1,2025-07-24 13:50:00+00:00,2025-07-24 13:49:00+00:00,24390.25,24422.75,2025-07-24 14:10:00+00:00,target,64.0,63.25,32.5,1.9461538461538461,1.9692307692307693,2.0692307692307694,-0.046153846153846156,126.5,24422.25,24399.25,75263,75408,24326.5,2025-07-24,75411
A4_k1_close_nearest,-1,2025-07-24 14:50:00+00:00,2025-07-24 14:49:00+00:00,24360.0,24422.75,2025-07-24 16:00:00+00:00,time,-27.25,-28.25,62.75,-0.450199203187251,-0.4342629482071713,0.027888446215139442,-0.6414342629482072,-56.5,24422.25,24361.25,75263,75421,24321.25,2025-07-24,75423
A4_k1_close_nearest,1,2025-07-25 13:35:00+00:00,2025-07-25 13:34:00+00:00,24365.25,24297.75,2025-07-25 13:51:00+00:00,target,21.75,21.0,67.5,0.3111111111111111,0.32222222222222224,0.42962962962962964,-0.5222222222222223,42.0,24298.25,24353.5,75416,75681,24386.75,2025-07-25,75684
A4_k1_close_nearest,-1,2025-07-25 13:55:00+00:00,2025-07-25 13:54:00+00:00,24393.25,24442.25,2025-07-25 16:00:00+00:00,time,-27.5,-28.5,49.0,-0.5816326530612245,-0.5612244897959183,0.22448979591836735,-0.7193877551020408,-57.0,24441.75,24394.25,75561,75607,24353.5,2025-07-25,75688
A4_k1_close_nearest,1,2025-07-28 13:30:00+00:00,2025-07-28 13:29:00+00:00,24472.5,24329.5,2025-07-28 13:51:00+00:00,target,48.5,47.75,143.0,0.3339160839160839,0.33916083916083917,0.36538461538461536,-0.07167832167832168,95.5,24330.0,24469.0,75685,75956,24520.75,2025-07-28,75959
A4_k1_close_nearest,-1,2025-07-28 13:55:00+00:00,2025-07-28 13:54:00+00:00,24506.0,24551.75,2025-07-28 14:21:00+00:00,target,37.25,36.5,45.75,0.7978142076502732,0.8142076502732241,0.8743169398907104,-0.46994535519125685,73.0,24551.25,24520.75,75893,75952,24469.0,2025-07-28,75964
A4_k1_close_nearest,1,2025-07-28 14:25:00+00:00,2025-07-28 14:24:00+00:00,24499.75,24329.5,2025-07-28 16:00:00+00:00,time,-5.75,-6.75,170.25,-0.039647577092511016,-0.033773861967694566,0.15418502202643172,-0.3700440528634361,-13.5,24330.0,24496.75,75685,75968,24527.5,2025-07-28,75970
A4_k1_close_nearest,1,2025-07-29 13:50:00+00:00,2025-07-29 13:49:00+00:00,24590.0,24436.25,2025-07-29 16:00:00+00:00,time,-86.5,-87.5,153.75,-0.5691056910569106,-0.5626016260162602,0.05040650406504065,-0.9902439024390244,-175.0,24436.75,24578.25,75982,76232,24614.75,2025-07-29,76239
A4_k1_close_nearest,-1,2025-07-30 13:30:00+00:00,2025-07-30 13:29:00+00:00,24486.25,24652.5,2025-07-30 13:30:00+00:00,target,16.0,15.25,166.25,0.09172932330827067,0.0962406015037594,0.12781954887218044,-0.02857142857142857,30.5,24652.0,24490.5,76237,76509,24470.5,2025-07-30,76511
A4_k1_close_nearest,1,2025-07-30 13:35:00+00:00,2025-07-30 13:34:00+00:00,24486.75,24421.25,2025-07-30 13:35:00+00:00,target,4.0,3.25,65.5,0.04961832061068702,0.061068702290076333,0.3473282442748092,-0.007633587786259542,6.5,24421.75,24458.0,76309,76331,24490.5,2025-07-30,76512
A4_k1_close_nearest,-1,2025-07-30 13:40:00+00:00,2025-07-30 13:39:00+00:00,24492.0,24652.5,2025-07-30 13:56:00+00:00,target,21.75,21.0,160.5,0.1308411214953271,0.13551401869158877,0.13862928348909656,-0.21339563862928349,42.0,24652.0,24505.25,76237,76503,24470.5,2025-07-30,76513
A4_k1_close_nearest,1,2025-07-30 14:15:00+00:00,2025-07-30 14:14:00+00:00,24479.25,24421.25,2025-07-30 14:32:00+00:00,target,47.25,46.5,58.0,0.8017241379310345,0.8146551724137931,0.853448275862069,-0.03017241379310345,93.0,24421.75,24467.25,76309,76518,24526.25,2025-07-30,76520
A4_k1_close_nearest,-1,2025-07-30 14:35:00+00:00,2025-07-30 14:34:00+00:00,24514.75,24652.5,2025-07-30 16:00:00+00:00,time,-14.5,-15.5,137.75,-0.11252268602540835,-0.10526315789473684,0.29038112522686027,-0.19056261343012704,-31.0,24652.0,24526.25,76237,76515,24450.0,2025-07-30,76524
A4_k1_close_nearest,1,2025-07-31 13:30:00+00:00,2025-07-31 13:29:00+00:00,24747.5,24354.25,2025-07-31 16:00:00+00:00,time,-163.75,-164.75,393.25,-0.4189446916719644,-0.41640178003814365,0.01144310235219326,-0.6713286713286714,-329.5,24354.75,24745.5,76578,76637,24804.5,2025-07-31,76787
A4_k1_close_nearest,1,2025-08-01 15:30:00+00:00,2025-08-01 15:29:00+00:00,23903.25,23798.5,2025-08-01 15:46:00+00:00,target,109.0,108.25,104.75,1.0334128878281623,1.0405727923627686,1.0859188544152745,-0.06921241050119331,216.5,23799.0,23900.5,77070,77082,24012.0,2025-08-01,77087
A4_k1_close_nearest,1,2025-08-04 14:50:00+00:00,2025-08-04 14:49:00+00:00,24248.25,23787.5,2025-08-04 16:00:00+00:00,time,5.75,4.75,460.75,0.010309278350515464,0.012479652740097666,0.041237113402061855,-0.13239283776451438,9.5,23788.0,24213.25,77119,77348,24263.5,2025-08-04,77355
A4_k1_close_nearest,1,2025-08-05 14:15:00+00:00,2025-08-05 14:14:00+00:00,24313.25,23821.25,2025-08-05 16:00:00+00:00,time,-157.25,-158.25,492.0,-0.32164634146341464,-0.3196138211382114,0.022357723577235773,-0.4065040650406504,-316.5,23821.75,24311.75,77155,77622,24397.0,2025-08-05,77624
A4_k1_close_nearest,-1,2025-08-06 13:40:00+00:00,2025-08-06 13:39:00+00:00,24159.0,24404.5,2025-08-06 16:00:00+00:00,time,-208.5,-209.5,245.5,-0.8533604887983707,-0.8492871690427699,0.04276985743380855,-0.8808553971486762,-419.0,24404.0,24227.0,77600,77827,24145.5,2025-08-06,77893
A4_k1_close_nearest,1,2025-08-07 13:30:00+00:00,2025-08-07 13:29:00+00:00,24601.25,24063.75,2025-08-07 13:33:00+00:00,target,17.0,16.25,537.5,0.030232558139534883,0.03162790697674418,0.04930232558139535,-0.03488372093023256,32.5,24064.25,24592.75,77744,78161,24618.0,2025-08-07,78167
A4_k1_close_nearest,-1,2025-08-07 13:35:00+00:00,2025-08-07 13:34:00+00:00,24615.0,24638.25,2025-08-07 13:35:00+00:00,target,16.75,16.0,23.25,0.6881720430107527,0.7204301075268817,0.8279569892473119,-0.2903225806451613,32.0,24637.75,24626.0,78138,78142,24598.5,2025-08-07,78168
A4_k1_close_nearest,1,2025-08-07 13:50:00+00:00,2025-08-07 13:49:00+00:00,24600.75,24063.75,2025-08-07 13:50:00+00:00,target,17.5,16.75,537.0,0.031191806331471134,0.032588454376163874,0.03584729981378026,-0.0004655493482309125,33.5,24064.25,24574.75,77744,78156,24618.0,2025-08-07,78171
A4_k1_close_nearest,1,2025-08-07 14:30:00+00:00,2025-08-07 14:29:00+00:00,24575.0,24063.75,2025-08-07 16:00:00+00:00,time,-77.5,-78.5,511.25,-0.15354523227383862,-0.15158924205378974,0.036185819070904644,-0.1921760391198044,-157.0,24064.25,24552.75,77744,78117,24618.0,2025-08-07,78179
A4_k1_close_nearest,-1,2025-08-08 13:35:00+00:00,2025-08-08 13:34:00+00:00,24546.0,24671.5,2025-08-08 14:10:00+00:00,stop,-125.25,-126.25,125.5,-1.0059760956175299,-0.99800796812749,0.021912350597609563,-1.0557768924302788,-252.5,24671.0,24547.75,78174,78436,24521.25,2025-08-08,78444
A4_k1_close_nearest,1,2025-08-11 13:30:00+00:00,2025-08-11 13:29:00+00:00,24715.0,24502.5,2025-08-11 13:30:00+00:00,target,12.0,11.25,212.5,0.052941176470588235,0.05647058823529412,0.07294117647058823,-0.002352941176470588,22.5,24503.0,24706.0,78353,78716,24726.75,2025-08-11,78719
A4_k1_close_nearest,-1,2025-08-11 13:35:00+00:00,2025-08-11 13:34:00+00:00,24686.25,24773.75,2025-08-11 13:35:00+00:00,target,-19.5,-1.0,87.5,-0.011428571428571429,-0.22285714285714286,0.02,-0.22285714285714286,-2.0,24773.25,24727.0,78597,78712,24706.0,2025-08-11,78720
A4_k1_close_nearest,-1,2025-08-11 13:45:00+00:00,2025-08-11 13:44:00+00:00,24728.25,24773.75,2025-08-11 16:00:00+00:00,time,-35.0,-36.0,45.5,-0.7912087912087912,-0.7692307692307693,0.46703296703296704,-0.8571428571428571,-72.0,24773.25,24730.5,78597,78720,24680.75,2025-08-11,78722
A4_k1_close_nearest,1,2025-08-12 13:35:00+00:00,2025-08-12 13:34:00+00:00,24780.0,24586.25,2025-08-12 13:41:00+00:00,target,20.25,19.5,193.75,0.10064516129032258,0.10451612903225807,0.10709677419354839,-0.13032258064516128,39.0,24586.75,24722.25,78797,78994,24800.0,2025-08-12,78996
A4_k1_close_nearest,-1,2025-08-12 13:45:00+00:00,2025-08-12 13:44:00+00:00,24737.25,24822.5,2025-08-12 14:00:00+00:00,target,98.25,97.5,85.25,1.1436950146627567,1.152492668621701,1.316715542521994,-0.3020527859237537,195.0,24822.0,24800.0,78986,78989,24639.25,2025-08-12,78998
A4_k1_close_nearest,1,2025-08-12 14:05:00+00:00,2025-08-12 14:04:00+00:00,24663.5,24586.25,2025-08-12 15:05:00+00:00,target,136.75,136.0,77.25,1.7605177993527508,1.7702265372168284,1.7993527508090614,-0.0744336569579288,272.0,24586.75,24638.5,78797,78979,24800.0,2025-08-12,79002
A4_k1_close_nearest,1,2025-08-13 13:50:00+00:00,2025-08-13 13:49:00+00:00,25041.0,24595.25,2025-08-13 16:00:00+00:00,time,-115.5,-116.5,445.75,-0.26135726303982054,-0.2591138530566461,0.0443073471676949,-0.33426808749298936,-233.0,24595.75,25028.5,78902,79272,25068.75,2025-08-13,79275
A4_k1_close_nearest,1,2025-08-14 15:10:00+00:00,2025-08-14 15:09:00+00:00,24943.25,24792.5,2025-08-14 16:00:00+00:00,time,-11.75,-12.75,150.75,-0.0845771144278607,-0.0779436152570481,0.04975124378109453,-0.5356550580431177,-25.5,24793.0,24940.5,79537,79565,25005.25,2025-08-14,79567
A4_k1_close_nearest,-1,2025-08-15 13:30:00+00:00,2025-08-15 13:29:00+00:00,24908.5,25005.75,2025-08-15 13:30:00+00:00,target,16.5,15.75,97.25,0.16195372750642673,0.16966580976863754,0.4987146529562982,-0.02056555269922879,31.5,25005.25,24917.25,79563,79808,24892.25,2025-08-15,79823
A4_k1_close_nearest,1,2025-08-15 13:45:00+00:00,2025-08-15 13:44:00+00:00,24852.25,24792.5,2025-08-15 13:49:00+00:00,stop,-59.5,-60.5,59.75,-1.0125523012552302,-0.99581589958159,0.02510460251046025,-1.2677824267782427,-121.0,24793.0,24849.75,79537,79824,24924.0,2025-08-15,79826
A4_k1_close_nearest,-1,2025-08-18 13:40:00+00:00,2025-08-18 13:39:00+00:00,24805.5,24954.5,2025-08-18 13:51:00+00:00,target,49.0,48.25,149.0,0.3238255033557047,0.3288590604026846,0.3808724832214765,-0.026845637583892617,96.5,24954.0,24816.0,79759,80022,24756.75,2025-08-18,80101
A4_k1_close_nearest,1,2025-08-18 13:55:00+00:00,2025-08-18 13:54:00+00:00,24757.25,24734.0,2025-08-18 14:07:00+00:00,target,31.25,30.5,23.25,1.3118279569892473,1.3440860215053763,1.4623655913978495,-0.967741935483871,61.0,24734.5,24745.0,79850,80083,24788.25,2025-08-18,80104
A4_k1_close_nearest,-1,2025-08-18 14:25:00+00:00,2025-08-18 14:24:00+00:00,24816.75,24954.5,2025-08-18 14:30:00+00:00,target,55.75,55.0,137.75,0.3992740471869328,0.4047186932849365,0.4573502722323049,-0.0544464609800363,110.0,24954.0,24818.0,79759,80101,24761.25,2025-08-18,80110
A4_k1_close_nearest,1,2025-08-18 14:35:00+00:00,2025-08-18 14:34:00+00:00,24778.75,24734.0,2025-08-18 14:46:00+00:00,stop,-44.5,-45.5,44.75,-1.0167597765363128,-0.994413407821229,0.2011173184357542,-1.1173184357541899,-91.0,24734.5,24758.5,79850,80108,24791.25,2025-08-18,80112
A4_k1_close_nearest,1,2025-08-20 13:30:00+00:00,2025-08-20 13:29:00+00:00,24426.75,24333.5,2025-08-20 13:30:00+00:00,target,3.75,3.0,93.25,0.032171581769437,0.040214477211796246,0.05361930294906166,-0.4691689008042895,6.0,24334.0,24404.0,80551,80649,24430.25,2025-08-20,80651
A4_k1_close_nearest,-1,2025-08-20 13:35:00+00:00,2025-08-20 13:34:00+00:00,24371.0,24840.0,2025-08-20 13:35:00+00:00,target,-32.75,-0.75,469.0,-0.0015991471215351812,-0.06982942430703624,0.0010660980810234541,-0.046908315565031986,-1.5,24839.5,24430.25,80191,80646,24404.0,2025-08-20,80652
A4_k1_close_nearest,-1,2025-08-21 13:35:00+00:00,2025-08-21 13:34:00+00:00,24241.5,24489.25,2025-08-21 13:45:00+00:00,target,19.0,18.25,247.75,0.07366296670030273,0.07669021190716448,0.19576185671039353,-0.19677093844601412,36.5,24488.75,24269.0,80468,80916,24222.75,2025-08-21,80928
A4_k1_close_nearest,-1,2025-08-21 14:05:00+00:00,2025-08-21 14:04:00+00:00,24262.0,24489.25,2025-08-21 16:00:00+00:00,time,58.25,57.25,227.25,0.25192519251925194,0.2563256325632563,0.3333333333333333,-0.37843784378437845,114.5,24488.75,24268.25,80468,80932,24174.75,2025-08-21,80934
A4_k1_close_nearest,1,2025-08-22 13:35:00+00:00,2025-08-22 13:34:00+00:00,24233.5,24073.5,2025-08-22 13:37:00+00:00,target,41.5,40.75,160.0,0.2546875,0.259375,0.3078125,-0.0453125,81.5,24074.0,24222.75,81122,81144,24274.75,2025-08-22,81204
A4_k1_close_nearest,-1,2025-08-22 13:40:00+00:00,2025-08-22 13:39:00+00:00,24276.25,24369.75,2025-08-22 13:58:00+00:00,target,30.5,29.75,93.5,0.3181818181818182,0.32620320855614976,0.39037433155080214,-0.7112299465240641,59.5,24369.25,24280.75,80794,81175,24246.0,2025-08-22,81205
A4_k1_close_nearest,-1,2025-08-25 13:35:00+00:00,2025-08-25 13:34:00+00:00,24470.25,24650.25,2025-08-25 13:35:00+00:00,target,-6.0,0.0,180.0,0.0,-0.03333333333333333,0.0125,-0.11666666666666667,0.0,24649.75,24500.75,81222,81456,24476.5,2025-08-25,81480
A4_k1_close_nearest,-1,2025-08-25 14:20:00+00:00,2025-08-25 14:19:00+00:00,24535.0,24650.25,2025-08-25 16:00:00+00:00,time,-65.25,-66.25,115.25,-0.5748373101952278,-0.5661605206073753,0.1475054229934924,-0.7071583514099783,-132.5,24649.75,24559.5,81222,81395,24476.5,2025-08-25,81489
A4_k1_close_nearest,-1,2025-08-26 13:35:00+00:00,2025-08-26 13:34:00+00:00,24501.75,24617.0,2025-08-26 13:46:00+00:00,target,39.0,38.25,115.25,0.3318872017353579,0.3383947939262473,0.39913232104121477,-0.14316702819956617,76.5,24616.5,24514.0,81508,81585,24463.0,2025-08-26,81756
A4_k1_close_nearest,1,2025-08-26 13:50:00+00:00,2025-08-26 13:49:00+00:00,24443.5,24370.5,2025-08-26 13:51:00+00:00,target,32.25,31.5,73.0,0.4315068493150685,0.4417808219178082,0.523972602739726,-0.08561643835616438,63.0,24371.0,24429.0,81603,81688,24475.5,2025-08-26,81759
A4_k1_close_nearest,-1,2025-08-26 14:15:00+00:00,2025-08-26 14:14:00+00:00,24506.75,24617.0,2025-08-26 16:00:00+00:00,time,-10.5,-11.5,110.25,-0.10430839002267574,-0.09523809523809523,0.12698412698412698,-0.4036281179138322,-23.0,24616.5,24520.25,81508,81575,24463.0,2025-08-26,81764
A4_k1_close_nearest,1,2025-08-27 13:35:00+00:00,2025-08-27 13:34:00+00:00,24554.0,24370.5,2025-08-27 14:19:00+00:00,target,31.75,31.0,183.5,0.16893732970027248,0.17302452316076294,0.25885558583106266,-0.3583106267029973,62.0,24371.0,24534.25,81603,81830,24585.5,2025-08-27,82032
A4_k1_close_nearest,-1,2025-08-27 15:25:00+00:00,2025-08-27 15:24:00+00:00,24603.75,24629.25,2025-08-27 15:28:00+00:00,target,16.0,15.25,25.5,0.5980392156862745,0.6274509803921569,0.6274509803921569,0.0,30.5,24628.75,24604.25,81893,82052,24588.0,2025-08-27,82054
A4_k1_close_nearest,1,2025-08-27 15:30:00+00:00,2025-08-27 15:29:00+00:00,24590.0,24370.5,2025-08-27 15:47:00+00:00,target,20.0,19.25,219.5,0.08769931662870159,0.09111617312072894,0.12870159453302962,-0.07403189066059225,38.5,24371.0,24588.0,81603,82051,24609.75,2025-08-27,82055
A4_k1_close_nearest,1,2025-08-28 13:55:00+00:00,2025-08-28 13:54:00+00:00,24615.75,24428.25,2025-08-28 14:06:00+00:00,target,46.25,45.5,187.5,0.24266666666666667,0.24666666666666667,0.256,-0.232,91.0,24428.75,24593.25,82114,82295,24661.75,2025-08-28,82312
A4_k1_close_nearest,-1,2025-08-28 14:35:00+00:00,2025-08-28 14:34:00+00:00,24661.0,24743.5,2025-08-28 15:16:00+00:00,stop,-82.25,-83.25,82.5,-1.009090909090909,-0.996969696969697,0.21515151515151515,-1.1272727272727272,-166.5,24743.0,24676.0,82308,82315,24572.25,2025-08-28,82320
A4_k1_close_nearest,1,2025-08-28 15:25:00+00:00,2025-08-28 15:24:00+00:00,24707.75,24428.25,2025-08-28 16:00:00+00:00,time,-20.25,-21.25,279.5,-0.07602862254025045,-0.07245080500894455,0.04114490161001789,-0.1547406082289803,-42.5,24428.75,24695.75,82114,82327,24736.5,2025-08-28,82330
A4_k1_close_nearest,-1,2025-08-29 13:30:00+00:00,2025-08-29 13:29:00+00:00,24651.75,24804.0,2025-08-29 13:30:00+00:00,target,8.25,7.5,152.25,0.04926108374384237,0.054187192118226604,0.09523809523809523,-0.10509031198686371,15.0,24803.5,24667.5,82384,82577,24643.75,2025-08-29,82583
A4_k1_close_nearest,1,2025-09-01 13:35:00+00:00,2025-09-01 13:34:00+00:00,24459.75,24370.75,2025-09-01 13:53:00+00:00,target,34.5,33.75,89.0,0.3792134831460674,0.38764044943820225,0.39325842696629215,-0.008426966292134831,67.5,24371.25,24446.0,82775,82837,24494.0,2025-09-01,82860
A4_k1_close_nearest,-1,2025-09-01 13:55:00+00:00,2025-09-01 13:54:00+00:00,24489.0,24756.0,2025-09-01 14:20:00+00:00,target,12.75,12.0,267.0,0.0449438202247191,0.047752808988764044,0.04962546816479401,-0.016853932584269662,24.0,24755.5,24494.0,82429,82831,24476.5,2025-09-01,82864
A4_k1_close_nearest,-1,2025-09-01 15:00:00+00:00,2025-09-01 14:59:00+00:00,24491.0,24756.0,2025-09-01 16:00:00+00:00,time,-4.25,-5.25,265.0,-0.01981132075471698,-0.016037735849056604,0.045283018867924525,-0.059433962264150944,-10.5,24755.5,24491.75,82429,82868,24443.0,2025-09-01,82877
A4_k1_close_nearest,-1,2025-09-02 13:30:00+00:00,2025-09-02 13:29:00+00:00,24100.0,24544.75,2025-09-02 13:30:00+00:00,target,40.5,39.75,444.75,0.0893760539629005,0.09106239460370995,0.11523327712197864,-0.002810567734682406,79.5,24544.25,24124.5,82707,83085,24059.75,2025-09-02,83087
A4_k1_close_nearest,-1,2025-09-02 13:40:00+00:00,2025-09-02 13:39:00+00:00,24132.75,24544.75,2025-09-02 15:36:00+00:00,target,73.25,72.5,412.0,0.17597087378640777,0.17779126213592233,0.1820388349514563,-0.3574029126213592,145.0,24544.25,24142.5,82707,83080,24059.75,2025-09-02,83089
A4_k1_close_nearest,1,2025-09-03 13:35:00+00:00,2025-09-03 13:34:00+00:00,24398.25,24024.25,2025-09-03 14:07:00+00:00,target,60.25,59.5,374.0,0.1590909090909091,0.16109625668449198,0.16711229946524064,-0.0768716577540107,119.0,24024.75,24395.75,83088,83352,24458.25,2025-09-03,83364
A4_k1_close_nearest,-1,2025-09-03 14:10:00+00:00,2025-09-03 14:09:00+00:00,24433.25,24511.25,2025-09-03 14:12:00+00:00,target,19.5,18.75,78.0,0.2403846153846154,0.25,0.4519230769230769,-0.23397435897435898,37.5,24510.75,24458.25,82902,83336,24414.0,2025-09-03,83371
A4_k1_close_nearest,-1,2025-09-03 14:30:00+00:00,2025-09-03 14:29:00+00:00,24432.5,24511.25,2025-09-03 14:43:00+00:00,stop,-78.5,-79.5,78.75,-1.0095238095238095,-0.9968253968253968,0.006349206349206349,-1.0507936507936508,-159.0,24510.75,24460.75,82902,83371,24371.75,2025-09-03,83375
A4_k1_close_nearest,1,2025-09-04 14:00:00+00:00,2025-09-04 13:59:00+00:00,24479.25,24299.0,2025-09-04 14:36:00+00:00,target,33.75,33.0,180.25,0.18307905686546463,0.18723994452149792,0.22191400832177532,-0.3855755894590846,66.0,24299.5,24459.75,83246,83643,24512.75,2025-09-04,83645
A4_k1_close_nearest,-1,2025-09-04 15:05:00+00:00,2025-09-04 15:04:00+00:00,24524.75,24548.5,2025-09-04 15:22:00+00:00,stop,-23.5,-24.5,23.75,-1.0315789473684212,-0.9894736842105263,1.3894736842105264,-1.0526315789473684,-49.0,24548.0,24530.0,83641,83653,24409.75,2025-09-04,83658
A4_k1_close_nearest,1,2025-09-05 13:30:00+00:00,2025-09-05 13:29:00+00:00,24874.5,24409.25,2025-09-05 13:30:00+00:00,target,19.75,19.0,465.25,0.04083825900053734,0.04245029554003224,0.05964535196131112,-0.04782375067168189,38.0,24409.75,24873.75,83649,83913,24894.0,2025-09-05,83915
A4_k1_close_nearest,1,2025-09-05 14:05:00+00:00,2025-09-05 14:04:00+00:00,24837.25,24409.25,2025-09-05 16:00:00+00:00,time,-219.0,-220.0,428.0,-0.514018691588785,-0.5116822429906542,0.0,-0.7768691588785047,-440.0,24409.75,24821.25,83649,83917,24902.25,2025-09-05,83922
A4_k1_close_nearest,-1,2025-09-08 14:35:00+00:00,2025-09-08 14:34:00+00:00,24857.25,24902.75,2025-09-08 16:00:00+00:00,time,-15.0,-16.0,45.5,-0.3516483516483517,-0.32967032967032966,0.6098901098901099,-0.6703296703296703,-32.0,24902.25,24876.25,83916,84197,24771.0,2025-09-08,84204
A4_k1_close_nearest,-1,2025-09-09 13:35:00+00:00,2025-09-09 13:34:00+00:00,24842.0,24888.25,2025-09-09 14:00:00+00:00,target,42.25,41.5,46.25,0.8972972972972973,0.9135135135135135,1.2108108108108109,-0.13513513513513514,83.0,24887.75,24852.25,84207,84457,24800.0,2025-09-09,84468
A4_k1_close_nearest,1,2025-09-09 14:05:00+00:00,2025-09-09 14:04:00+00:00,24795.5,24649.75,2025-09-09 14:09:00+00:00,target,33.0,32.25,145.75,0.22126929674099485,0.22641509433962265,0.2624356775300172,-0.04974271012006861,64.5,24650.25,24784.5,84007,84269,24828.25,2025-09-09,84474
A4_k1_close_nearest,-1,2025-09-09 14:15:00+00:00,2025-09-09 14:14:00+00:00,24835.0,24888.25,2025-09-09 14:27:00+00:00,target,35.25,34.5,53.25,0.647887323943662,0.6619718309859155,0.6995305164319249,-0.1267605633802817,69.0,24887.75,24848.25,84207,84471,24800.0,2025-09-09,84476
A4_k1_close_nearest,1,2025-09-09 14:30:00+00:00,2025-09-09 14:29:00+00:00,24810.75,24649.75,2025-09-09 16:00:00+00:00,time,-26.25,-27.25,161.0,-0.16925465838509315,-0.16304347826086957,0.010869565217391304,-0.5248447204968945,-54.5,24650.25,24809.75,84007,84477,24850.5,2025-09-09,84479
A4_k1_close_nearest,-1,2025-09-10 13:30:00+00:00,2025-09-10 13:29:00+00:00,24997.5,25041.25,2025-09-10 13:30:00+00:00,target,20.25,19.5,43.75,0.44571428571428573,0.46285714285714286,1.2914285714285714,-0.06857142857142857,39.0,25040.75,25014.0,84732,84735,24977.5,2025-09-10,84743
