session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2025-02-19,22238.75,22219.25,22246.75,-0.0008768478444156624,-1,-55.0,-57.0,True,53.0,-0.003192625484795708,-57.0,44438.5
2025-02-20,22246.75,22101.75,22145.25,-0.006517805971658741,-1,-87.0,-89.0,True,85.0,-0.010630766291705562,-89.0,44203.5
2025-02-21,22145.25,21701.75,21682.5,-0.020026868064257575,-1,38.5,36.5,True,-40.5,-0.0022352423205879157,36.5,43403.5
2025-02-24,21682.5,21522.25,21421.75,-0.007390752911334064,-1,201.0,199.0,True,-203.0,-0.005280756370344752,199.0,43044.5
2025-02-25,21421.75,21227.0,21150.25,-0.00909122737404744,-1,153.5,151.5,True,-155.5,-0.0075157258393921955,151.5,42454.0
2025-02-26,21150.25,21148.25,21192.0,-9.456153000553247e-05,-1,-87.5,-89.5,True,85.5,0.007103934941667278,85.5,42296.5
2025-02-27,21192.0,20688.75,20608.5,-0.02374716874292182,-1,160.5,158.5,True,-162.5,-0.008682521706304236,158.5,41377.5
2025-02-28,20608.5,20766.25,20920.25,0.007654608535313079,1,308.0,306.0,True,306.0,-0.0006914622607177012,-310.0,41532.5
2025-03-03,20920.25,20381.25,20473.25,-0.025764510462351065,-1,-184.0,-186.0,True,182.0,-0.0028919348478149143,-186.0,40762.5
2025-03-04,20473.25,20671.5,20397.25,0.00968336732077213,1,-548.5,-550.5,True,-550.5,-0.011832513157412738,546.5,41343.0
2025-03-05,20397.25,20690.0,20658.0,0.014352424959247045,1,-64.0,-66.0,True,-66.0,-0.004044662883476935,62.0,41380.0
2025-03-06,20658.0,20105.5,20094.0,-0.026745086649240024,-1,23.0,21.0,True,-25.0,-0.018189079291315746,21.0,40211.0
2025-03-07,20094.0,20225.5,20224.75,0.006544242062307193,1,-1.5,-3.5,True,-3.5,0.0022892405693242246,-3.5,40451.0
2025-03-10,20224.75,19434.0,19463.25,-0.039098134711183063,-1,-58.5,-60.5,True,56.5,-0.02147121719675149,-60.5,38868.0
2025-03-11,19463.25,19552.0,19392.75,0.00455987566310867,1,-318.5,-320.5,True,-320.5,0.0030185092417762682,-320.5,39104.0
2025-03-12,19392.75,19619.0,19609.25,0.011666731123744611,1,-19.5,-21.5,True,-21.5,0.012917198437560451,-21.5,39238.0
2025-03-13,19609.25,19261.25,19252.0,-0.017746726672361213,-1,18.5,16.5,True,-20.5,-0.012341114525032837,16.5,38522.5
2025-03-14,19252.0,19668.25,19705.25,0.0216211302721796,1,74.0,72.0,True,72.0,0.015219198005401946,72.0,39336.5
2025-03-17,19705.25,19917.75,19832.5,0.010783928140977617,1,-170.5,-172.5,True,-172.5,0.004237449410690042,-172.5,39835.5
2025-03-18,19832.5,19503.5,19501.75,-0.016588932308080118,-1,3.5,1.5,True,-5.5,-0.018366317912517305,1.5,39007.0
2025-03-19,19501.75,19752.75,19749.25,0.01287063981437564,1,-7.0,-9.0,True,-9.0,0.006012280949145632,-9.0,39505.5
2025-03-20,19749.25,19833.0,19881.5,0.004240667367115147,1,97.0,95.0,True,95.0,0.009354785624770656,95.0,39666.0
2025-03-21,19881.5,19840.75,19952.75,-0.0020496441415386313,-1,-224.0,-226.0,True,222.0,-0.008186002062218645,-226.0,39681.5
2025-03-24,19952.75,20370.5,20366.0,0.020936963576449363,1,-9.0,-11.0,True,-11.0,0.018167921715051882,-11.0,40741.0
2025-03-25,20366.0,20438.25,20488.25,0.003547579298831316,1,100.0,98.0,True,98.0,0.0022954924874791782,98.0,40876.5
2025-03-26,20488.25,20065.0,20112.5,-0.020658182128781122,-1,-95.0,-97.0,True,93.0,-0.008407257818505709,-97.0,40130.0
2025-03-27,20112.5,20110.25,19995.25,-0.00011187072715967972,-1,230.0,228.0,True,-232.0,-0.001777501553760108,228.0,40220.5
2025-03-28,19995.25,19459.0,19461.5,-0.026818869481501806,-1,-5.0,-7.0,True,3.0,-0.006976656956027005,-7.0,38918.0
2025-03-31,19461.5,19365.75,19450.25,-0.004919970197569512,-1,-169.0,-171.0,True,167.0,-0.019127508157130713,-171.0,38731.5
2025-04-01,19450.25,19475.5,19603.25,0.001298183827971311,1,255.5,253.5,True,253.5,-0.004254444030282412,-257.5,38951.0
2025-04-02,19603.25,19693.75,19746.5,0.0046165814342009615,1,105.5,103.5,True,103.5,-0.0036728603675411087,-107.5,39387.5
2025-04-03,19746.5,18726.25,18686.25,-0.05166738409338367,-1,80.0,78.0,True,-82.0,-0.03839920998657986,78.0,37452.5
2025-04-04,18686.25,17745.0,17535.75,-0.05037126229179212,-1,418.5,416.5,True,-420.5,-0.026289383905277908,416.5,35490.0
2025-04-07,17535.75,17434.25,17560.25,-0.005788175584163779,-1,-252.0,-254.0,True,250.0,-0.014912393253781575,-254.0,34868.5
2025-04-08,17560.25,17269.75,17239.25,-0.01654304466052592,-1,61.0,59.0,True,-63.0,0.03919363334804449,-63.0,34539.5
2025-04-09,17239.25,19149.25,19272.0,0.11079368301985304,1,245.5,243.5,True,243.5,0.012007482924141222,243.5,38298.5
2025-04-10,19272.0,18386.0,18483.25,-0.04597343295973433,-1,-194.5,-196.5,True,192.5,-0.031665110004151065,-196.5,36772.0
2025-04-11,18483.25,18829.25,18808.75,0.01871965157642741,1,-41.0,-43.0,True,-43.0,0.0036249036289612846,-43.0,37658.5
2025-04-14,18808.75,19039.75,18941.0,0.01228151791054688,1,-197.5,-199.5,True,-199.5,0.01262710174785675,-199.5,38079.5
2025-04-15,18941.0,18962.25,18959.75,0.0011219048624677708,1,-5.0,-7.0,True,-7.0,0.0066786336518662726,-7.0,37924.5
2025-04-16,18959.75,18135.0,18387.5,-0.0435000461503976,-1,-505.0,-507.0,True,503.0,-0.02298289798124975,-507.0,36270.0
2025-04-17,18387.5,18374.5,18373.0,-0.0007070020394289722,-1,3.0,1.0,True,-5.0,0.004337185588035419,-5.0,36749.0
2025-04-21,18373.0,17778.0,17922.25,-0.032384477222010544,-1,-288.5,-290.5,True,286.5,-0.02060088172862351,-290.5,35556.0
2025-04-22,17922.25,18273.0,18379.75,0.01957064542677389,1,213.5,211.5,True,211.5,0.01849656153663748,211.5,36546.0
2025-04-23,18379.75,18775.0,18788.0,0.02150464505774008,1,26.0,24.0,True,24.0,0.03737809273793169,24.0,37550.0
2025-04-24,18788.0,19239.75,19319.25,0.024044602938045667,1,159.0,157.0,True,157.0,0.014011603150947405,157.0,38479.5
2025-04-25,19319.25,19487.5,19530.0,0.00870893021209418,1,85.0,83.0,True,83.0,-0.003105710625412428,-87.0,38975.0
2025-04-28,19530.0,19506.75,19524.0,-0.0011904761904761862,-1,-34.5,-36.5,True,32.5,-0.003341013824884831,-36.5,39013.5
2025-04-29,19524.0,19649.0,19645.0,0.006402376562179901,1,-8.0,-10.0,True,-10.0,-0.0010371850030731489,6.0,39298.0
2025-04-30,19645.0,19478.5,19642.5,-0.00847543904301351,-1,-328.0,-330.0,True,326.0,-0.02685161618732501,-330.0,38957.0
2025-05-01,19642.5,20016.75,19877.5,0.019053073692248956,1,-278.5,-280.5,True,-280.5,0.012332951508209344,-280.5,40033.5
2025-05-02,19877.5,20222.0,20185.5,0.017331153314048553,1,-73.0,-75.0,True,-75.0,0.009822663815872268,-75.0,40444.0
2025-05-05,20185.5,20113.25,20065.5,-0.0035793019741894305,-1,95.5,93.5,True,-97.5,-0.006229719353000873,93.5,40226.5
2025-05-06,20065.5,19948.25,19875.75,-0.005843362986220124,-1,145.0,143.0,True,-147.0,-0.01539956641997453,143.0,39896.5
2025-05-07,19875.75,19773.5,19950.0,-0.005144459957485914,-1,-353.0,-355.0,True,351.0,0.0030439102926933526,351.0,39547.0
2025-05-08,19950.0,20321.0,20152.75,0.018596491228070278,1,-336.5,-338.5,True,-338.5,0.007017543859649145,-338.5,40642.0
2025-05-09,20152.75,20157.0,20136.5,0.00021088933272128685,1,-41.0,-43.0,True,-43.0,0.005036533475580196,-43.0,40314.0
2025-05-12,20136.5,20884.25,20949.75,0.03713406004022546,1,131.0,129.0,True,129.0,0.032292106373997376,129.0,41768.5
2025-05-13,20949.75,21321.0,21270.5,0.017720975190634647,1,-101.0,-103.0,True,-103.0,0.008365254955309709,-103.0,42642.0
2025-05-14,21270.5,21355.75,21396.75,0.004007898262852416,1,82.0,80.0,True,80.0,0.002832561528878008,80.0,42711.5
2025-05-15,21396.75,21320.75,21419.25,-0.0035519412994964306,-1,-197.0,-199.0,True,195.0,-0.0045801348335611225,-199.0,42641.5
2025-05-16,21419.25,21496.0,21505.25,0.0035832253697025696,1,18.5,16.5,True,16.5,0.0010271134610222443,16.5,42992.0
2025-05-19,21505.25,21458.5,21523.0,-0.0021738877715906657,-1,-129.0,-131.0,True,127.0,-0.006928540705176678,-131.0,42917.0
2025-05-20,21523.0,21377.5,21447.25,-0.006760210007898504,-1,-139.5,-141.5,True,137.5,-0.00597035729219908,-141.5,42755.0
2025-05-21,21447.25,21096.5,21148.75,-0.016354078028651742,-1,-104.5,-106.5,True,102.5,-0.0034153562811083393,-106.5,42193.0
